PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
14.12.2020 13:45:16;4;31,995;32,0475;771,4;5,20595833333333;40,015;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,43025;50,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 13:50:16;4,08333333333333;31,995;32,0475;777,2;5,20031666666667;39,625;0,50055;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,4825;51,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50055;0;0
14.12.2020 13:55:16;4,16666666666667;31,995;32,0475;783,6;5,19936666666667;39,82325;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,54125;52,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:00:16;4,25;31,995;32,0475;787,3;5,20288333333333;40,11825;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,61183333333333;53,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:05:16;4,33333333333333;32,0475;31,95;790,9;5,189675;39,935;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,66508333333333;54,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 14:10:16;4,41666666666667;32,0475;31,8975;795,9;5,20868333333333;39,845;0,501075;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,7405;55,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501075;0;0
14.12.2020 14:15:16;4,5;32,0475;31,995;804,5;5,18811666666667;39,415;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,80066666666667;57;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:20:16;4,58333333333333;32,0475;31,995;811,1;5,19821666666667;39,6419166666667;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,85975;58,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 14:25:16;4,66666666666667;31,995;31,995;813,4;5,20486666666667;40,04;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,92791666666667;59,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:30:16;4,75;31,995;31,995;816,4;5,196175;39,8759166666667;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,98816666666667;60,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
